SETID,SPL_VERSION,RXCUI,RXSTRING,RXTTY
005909e4-77d2-440f-a10b-30fab27ffbc3,4,312025,nizatidine 150 MG Oral Capsule,PSN
005b2784-e410-a50c-e063-6394a90a881c,4,1115698,oseltamivir (as oseltamivir phosphate) 6 MG/ML Oral Suspension,SY
005b5ad8-d762-46b5-a7a5-e0ff11ba936a,8,1101446,doxylamine succinate 25 MG Oral Tablet,PSN
005d148b-50e3-4e53-8271-21b6c3925670,2,582753,ethanol 0.7 ML/ML Topical Solution,SCD
005f1b9d-1950-4ef3-a9d6-c428a40a3630,5,200082,3TC 150 MG / AZT 300 MG Oral Tablet,SY
006035a8-b8da-47cb-924b-524c05da8641,4,826098,FLUoxetine HCl 8 MG Chewable Tablet,PSN
006035a8-b8da-47cb-924b-524c05da8641,4,826101,RECONCILE 8 MG Chewable Tablet,PSN
006045b9-c22a-430a-b202-eb5cddc908ea,2,859835,fluPHENAZine HCl 2.5 MG in 5 mL Oral Solution,PSN
0060781a-1a2a-41af-ab6f-873eec515756,1,1043619,eucalyptol 0.092 % / menthol 0.042 % / methyl salicylate 0.06 % / thymol 0.064 % Mouthwash,PSN
0060b86b-0b79-4c54-a7be-97683a933a05,1,312617,predniSONE 5 MG Oral Tablet,PSN
0060b971-19bd-2849-e063-6294a90afca8,4,1190795,1 ML atropine sulfate 1 MG/ML Injection,SCD
0060d1b1-4cfc-4b69-86a8-9bd44a071e94,1,152695,meloxicam 15 MG Oral Tablet,PSN
00613917-e04e-4dc4-863a-7dd6e79dc4d1,2,581658,ethanol 0.6 ML/ML Topical Gel,SCD
00615fad-ad3b-46e8-a89d-48290d937ae2,6,312529,K+ Chloride 8 MEQ Extended Release Oral Tablet,SY
00615fad-ad3b-46e8-a89d-48290d937ae2,6,628953,K+ Chloride 10 MEQ Extended Release Oral Tablet,SY
0061a03b-4886-44ae-a0e1-f0336ee5d2e6,1,1045330,allantoin 0.01 MG/MG Topical Gel,SCD
0061a03b-4886-44ae-a0e1-f0336ee5d2e6,1,1046438,Burn-B Gone OTC 0.01 MG/MG Topical Gel,SY
00623958-a8fe-47d1-a0d2-0aa4e2f7966e,6,831261,cromolyn sodium 100 MG in 5 mL Concentrate for Oral Solution,PSN
00623958-a8fe-47d1-a0d2-0aa4e2f7966e,6,831269,Gastrocrom 100 MG in 5 mL Concentrate for Oral Solution,PSN
00628e5e-4c5b-2573-e063-6294a90a0e3b,3,596926,DULoxetine 20 MG Delayed Release Oral Capsule,PSN
00628e5e-4c5b-2573-e063-6294a90a0e3b,3,596930,DULoxetine 30 MG Delayed Release Oral Capsule,PSN
00628e5e-4c5b-2573-e063-6294a90a0e3b,3,596934,DULoxetine 60 MG Delayed Release Oral Capsule,PSN
0062fcc7-aa08-4990-9d33-d798725907f1,104,198144,predniSONE 1 MG Oral Tablet,PSN
00630e54-0e84-465d-96a5-63486c87dcd9,1,238720,10 ML tranexamic acid 100 MG/ML Injection,SCD
00634b2b-4e48-4178-8877-28582af894ad,13,1191138,DOXOrubicin HCl 2 MG/ML Injectable Solution,PSN
00634b2b-4e48-4178-8877-28582af894ad,13,1790097,5 ML doxorubicin hydrochloride 2 MG/ML Injection,SCD
00634b2b-4e48-4178-8877-28582af894ad,13,1790099,10 ML doxorubicin hydrochloride 2 MG/ML Injection,SCD
00634b2b-4e48-4178-8877-28582af894ad,13,1790100,25 ML doxorubicin hydrochloride 2 MG/ML Injection,SCD
0063b66a-a71b-473c-97b8-7c59f2a5b18e,1,1728055,5 ML palonosetron 0.05 MG/ML Injection,SCD
00652bb2-090c-4eaa-8fc2-e0be6913a724,4,416783,sodium fluoride 0.0024 MG/MG Toothpaste,SCD
006539c9-1982-d6de-e063-6294a90a1a5a,2,2642278,menthol 0.0044 MG/MG / petrolatum 0.53 MG/MG / ZNO 0.206 MG/MG Paste,SY
00653b7c-7099-487e-9a01-e89781c21323,16,310965,ibuprofen 200 MG (as ibuprofen sodium 256 MG) Oral Tablet,SY
00657f4e-9df8-4f58-91a0-eff5a467f988,9,238019,ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet,SCD
00657f4e-9df8-4f58-91a0-eff5a467f988,9,748797,inert 1 MG Oral Tablet,PSN
00657f4e-9df8-4f58-91a0-eff5a467f988,9,751901,Eth estra-Levonorgest 0.03-0.15 MG (84) Oral Tablet / Inert 1 MG (7) Oral Tablet 3 Month Pack,PSN
00657f4e-9df8-4f58-91a0-eff5a467f988,9,2049264,Iclevia 91 Day Pack,PSN
0065dda3-0348-4745-a290-706eaeee79b2,4,891136,ASA 31200 MG Oral Tablet,SY
00661a81-7d23-42d2-a0fb-ce37c7aa4ab6,1,2360875,benzalkonium chloride 0.15 % Medicated Liquid Soap,PSN
0067b698-ee1d-4524-b1cc-af1028d13736,10,856834,amitriptyline HCl 25 MG Oral Tablet,PSN
006801ed-d93f-4346-863a-cc03e6712520,1,979092,hydroxychloroquine sulfate 200 MG (as hydroxychloroquine 155 MG) Oral Tablet,SY
00680bea-d2fb-4362-ba67-e866b732e9ed,21,476345,ezetimibe 10 MG / simvastatin 10 MG Oral Tablet,PSN
00680bea-d2fb-4362-ba67-e866b732e9ed,21,476349,ezetimibe 10 MG / simvastatin 20 MG Oral Tablet,PSN
00680bea-d2fb-4362-ba67-e866b732e9ed,21,476350,ezetimibe 10 MG / simvastatin 40 MG Oral Tablet,PSN
00680bea-d2fb-4362-ba67-e866b732e9ed,21,476351,ezetimibe 10 MG / simvastatin 80 MG Oral Tablet,PSN
00689aa5-ed39-4c9a-92b8-105d2c0e2e15,8,1375932,APAP 32.5 MG/ML / Diphenhydramine Hydrochloride 1.25 MG/ML / Phenylephrine Hydrochloride 0.5 MG/ML Oral Solution,SY
0068fd01-b8f3-464e-ab9c-c4738df8c446,5,1043543,dextromethorphan HBr 20 MG / guaifenesin 400 MG / phenylephrine HCl 10 MG per 20 ML Oral Solution,SY
00699692-532a-68fd-8a51-3770a81b2208,16,901534,24 HR pramipexole dihydrochloride 4.5 MG Extended Release Oral Tablet,SCD
00699692-532a-68fd-8a51-3770a81b2208,16,901541,24 HR pramipexole dihydrochloride 0.375 MG Extended Release Oral Tablet,SCD
00699692-532a-68fd-8a51-3770a81b2208,16,901546,24 HR pramipexole dihydrochloride 0.75 MG Extended Release Oral Tablet,SCD
00699692-532a-68fd-8a51-3770a81b2208,16,901550,24 HR pramipexole dihydrochloride 1.5 MG Extended Release Oral Tablet,SCD
00699692-532a-68fd-8a51-3770a81b2208,16,901555,24 HR pramipexole dihydrochloride 3 MG Extended Release Oral Tablet,SCD
006a9eca-400f-47f5-bee5-facf7034043e,15,876193,polyethylene glycol 3350 17 GM Powder for Oral Solution,PSN
006a9eca-400f-47f5-bee5-facf7034043e,15,1010732,PureLax 17 GM Powder for Oral Solution,SY
006cf920-04ae-0b53-cb91-85481972abc2,6,897666,verapamil HCl 120 MG Oral Tablet,PSN
006e457d-bfcd-791a-e063-6294a90a8d66,2,1371206,menthol 1 % Topical Spray,PSN
006f9a3f-b4e3-4aa5-ac65-6cc3d3e2582d,2,1659592,ampicillin (as ampicillin sodium) 1 GM / sulbactam (as sulbactam sodium) 0.5 GM Injection,SY
006f9a3f-b4e3-4aa5-ac65-6cc3d3e2582d,2,1659598,ampicillin (as ampicillin sodium) 2 GM / sulbactam (as sulbactam sodium) 1 GM Injection,SY
0070858b-e02e-431f-a7c2-313fef01791b,7,238910,benzocaine 0.2 MG/MG Oral Gel,SCD
0070858b-e02e-431f-a7c2-313fef01791b,7,727988,Gelato Anesthetic 0.2 MG/MG Oral Gel,SY
0071a228-21cc-56a6-dcc9-a7a6ceea758c,10,313776,ziprasidone (as ziprasidone hydrochloride monohydrate) 40 MG Oral Capsule,SY
0071a228-21cc-56a6-dcc9-a7a6ceea758c,10,313777,ziprasidone (as ziprasidone HCl monohydrate) 60 MG Oral Capsule,SY
0071a228-21cc-56a6-dcc9-a7a6ceea758c,10,313778,ziprasidone (as ziprasidone hydrochloride monohydrate) 80 MG Oral Capsule,SY
0071a228-21cc-56a6-dcc9-a7a6ceea758c,10,314286,ziprasidone (as ziprasidone HCl monohydrate) 20 MG Oral Capsule,SY
0071f9f3-a29b-4ba6-9555-69f672501cbc,4,197551,cycloSERINE 250 MG Oral Capsule,PSN
00725e5b-694c-b9e1-e063-6294a90a4182,2,1543069,lidocaine 0.05 MG/MG Topical Ointment,SCD
00729e82-150a-464a-abe7-a3319721fbdb,100,310488,glipiZIDE 10 MG Oral Tablet,PSN
0073de92-585d-e01a-e063-6394a90a2ec2,3,1494207,Petrolatum 0.49 MG/MG / ZNO 0.15 MG/MG Paste,SY
00743170-275e-43b2-8728-bef3c788aa0f,1,636045,HCTZ 25 MG / valsartan 320 MG Oral Tablet,SY
0074630f-9d8d-9209-e063-6294a90a4f01,5,545626,sodium monofluorophosphate 0.0076 MG/MG Toothpaste,SCD
00747e3a-389c-46bc-b6b9-9b3d1d98dbcf,20,1648110,bacitracin 0.5 UNT/MG Topical Ointment,SCD
007530ff-787e-4f37-bc9c-23193d006708,14,348831,oxygen 99.2 % Gas for Inhalation,PSN
0075774d-9b20-7e25-e063-6394a90a0fc1,4,1090956,petrolatum 0.983 MG/MG Topical Ointment,SCD
0075f190-acec-45ce-a5d0-ded438cba98a,2,1039339,ethanol 0.8 ML/ML Topical Solution,SCD
00766a7b-797e-dd15-e063-6394a90af9ac,2,204754,petrolatum 1 MG/MG Topical Ointment,SCD
00772636-8265-a937-e063-6294a90a438a,2,1038558,benzalkonium chloride 0.13 % Medicated Pad,PSN
007728fc-f4cb-d519-e063-6394a90ae033,4,1666781,1 ML atropine sulfate 0.4 MG/ML Injection,SCD
007909d6-7c4b-47f9-bc4c-514bda647651,3,701961,camphor 6.2 % Inhalation Solution,PSN
0079b186-7455-b9d7-e063-6294a90a56e1,1,308191,amoxicillin (as amoxicillin trihydrate) 500 MG Oral Capsule,SY
007a4da5-d794-416c-94b3-6ee9e7842c52,2,860107,ketorolac tromethamine 0.5 % Ophthalmic Solution,PSN
007a6ad8-4d23-4543-ae48-c651cac7dd7b,19,485434,entecavir 0.5 MG Oral Tablet,PSN
007a6ad8-4d23-4543-ae48-c651cac7dd7b,19,485436,entecavir 1 MG Oral Tablet,PSN
007a93f4-d84b-1fa9-51ed-32f6140bf423,13,831506,fibrinogen concentrate (human) 1 MG Injection,SY
007a93f4-d84b-1fa9-51ed-32f6140bf423,13,1947382,Fibryga 1 MG Injection,SY
007b4644-e0e7-4863-9ae3-fe09676b3f5f,3,213322,Maxalt 10 MG Oral Tablet,PSN
007b4644-e0e7-4863-9ae3-fe09676b3f5f,3,312837,rizatriptan 10 MG (as rizatriptan benzoate 14.53 MG) Disintegrating Oral Tablet,SY
007b4644-e0e7-4863-9ae3-fe09676b3f5f,3,314209,rizatriptan 10 MG (as rizatriptan benzoate 14.53 MG) Oral Tablet,SY
007b4644-e0e7-4863-9ae3-fe09676b3f5f,3,828537,Maxalt 10 MG Disintegrating Oral Tablet,SY
007bf37f-0e46-426a-ac8c-be63d4b7414c,18,835603,traMADol HCl 50 MG Oral Tablet,PSN
007e3432-c8aa-2a76-52ba-c346924c08a7,14,200327,capecitabine 150 MG Oral Tablet,PSN
007e3432-c8aa-2a76-52ba-c346924c08a7,14,200328,capecitabine 500 MG Oral Tablet,PSN
007f38e0-653b-43e4-a1c1-b59997b2762a,1,856377,traZODone HCl 50 MG Oral Tablet,PSN
0081f751-e2e5-4d28-9053-306accab3561,2,311289,levETIRAcetam 500 MG Oral Tablet,PSN
0083dfb6-9e47-4def-aab2-673f640866eb,6,1234386,dextromethorphan HBr 15 MG / doxylamine succinate 6.25 MG per 15 ML Oral Solution,SY
0084786a-09a3-4612-9afc-6733cc0cc56a,105,106351,silver sulfADIAZINE 1 % Topical Cream,PSN
0084d5bc-17d5-4c58-a791-7ab3bb4590b7,1,1665697,1 ML meperidine hydrochloride 50 MG/ML Injection,SCD
0085356d-5fec-3cce-2bd3-108be70e515d,15,749206,sevelamer carbonate 800 MG Oral Tablet,PSN
00871911-8c79-433c-87d5-181f4c973d5b,3,317173,captopril 25 MG Oral Tablet,PSN
00872852-680a-41b3-901b-b991b12a176d,6,197805,ibuprofen 400 MG Oral Tablet,PSN
00872852-680a-41b3-901b-b991b12a176d,6,197806,ibuprofen 600 MG Oral Tablet,PSN
00872852-680a-41b3-901b-b991b12a176d,6,197807,ibuprofen 800 MG Oral Tablet,PSN
008776cc-83f1-4f8c-819b-6471425da15f,5,752884,0.375 ML leuprolide acetate 120 MG/ML Prefilled Syringe,SCD
008776cc-83f1-4f8c-819b-6471425da15f,5,752894,0.375 ML leuprolide acetate 60 MG/ML Prefilled Syringe,SCD
008776cc-83f1-4f8c-819b-6471425da15f,5,2720345,0.375 ML leuprolide acetate 60 MG/ML Prefilled Syringe [Vabrinty],SBD
008776cc-83f1-4f8c-819b-6471425da15f,5,2720348,0.375 ML leuprolide acetate 120 MG/ML Prefilled Syringe [Vabrinty],SBD
0087ce2c-2c34-4a37-83e1-e0cabb87fc7c,8,347123,nitrogen 79 % / oxygen 21 % Gas for Inhalation,PSN
0087eaff-2995-46bc-b834-d300ab5cb9b1,3,1020365,benzalkonium chloride 0.13 % Topical Foam,PSN
00896fff-081d-4553-be8c-1999a8a73dda,22,198211,simvastatin 40 MG Oral Tablet,PSN
0089cee9-edf4-44ae-96a9-8209b9fb379b,3,199393,menthol 10 MG Oral Lozenge,PSN
0089cee9-edf4-44ae-96a9-8209b9fb379b,3,1014609,Fisherman's Friend 10 MG Oral Lozenge,PSN
0089fc7a-a7aa-4873-b699-39a1b21616ca,103,830795,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule,SCD
008a5dc6-136b-4809-bec6-0a7ecf1f3981,1,1235742,hydrocortisone acetate 0.01 MG/MG Topical Gel,SCD
008a5dc6-136b-4809-bec6-0a7ecf1f3981,1,1373239,CortiSil MDX 1 % Topical Gel,PSN
008abaaa-5e12-4246-a7f5-66f3966acf28,4,1869797,lidocaine 4 % Topical Spray,PSN
008c5055-4ae3-498f-a7bf-5bd00f738c6d,9,307668,APAP 32 MG/ML Oral Suspension,SY
008cf979-a632-419e-b4ae-2aa1f9831e7e,1,1537073,Eucalyptus oil 5.7 MG / menthol 5.8 MG Oral Lozenge,SCD
008cf979-a632-419e-b4ae-2aa1f9831e7e,1,1537079,Bentasil Eucalyptus (menthol 5.8 MG / eucalyptus oil 5.7 MG) Oral Lozenge,SY
008de8fd-150f-4022-8ccb-c8bfa94875c7,5,966249,levothyroxine sodium 0.175 MG Oral Tablet,SCD
008eaa23-8f19-4e39-85ff-540c1c834a9e,2,201185,Sulfamylon 8.5 % Topical Cream,PSN
008eaa23-8f19-4e39-85ff-540c1c834a9e,2,311406,mafenide (as mafenide acetate) 8.5 % Topical Cream,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,851893,Ailanthus altissima pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852271,Quercus rubra pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852275,Carya illinoinensis pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852362,Cercidium floridum ssp. floridum pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852370,Elaeagnus angustifolia pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852572,Juglans nigra pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852625,Ligustrum vulgare pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852656,European olive pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,852749,American sycamore pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,889650,Syagrus romanzoffiana pollen extract 0.05 GM/ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,898327,Pinus contorta pollen extract 0.05 GM / Pinus ponderosa pollen extract 0.5 GM per ML Injectable Solution,SY
008ff0f4-e85d-45ec-914c-c6704d84e93c,5,2632086,Peruvian pepper tree pollen extract 50 MG/ML Injectable Solution,PSN
009097a5-2c1e-4f5d-8054-896cf896cb3d,15,197818,indomethacin 50 MG Oral Capsule,PSN
0090ca38-6433-45c4-9453-edf2788c14c6,3,646333,capsaicin 0.1 % Topical Cream,PSN
00931aa1-4b45-41f2-ae2f-f966d308c518,2,238083,ketamine (as ketamine hydrochloride) 100 MG/ML Injectable Solution,SY
00931aa1-4b45-41f2-ae2f-f966d308c518,2,1087926,Ketaset (as ketamine hydrochloride) 100 MG/ML Injectable Solution,SY
0093b694-9fcb-46ae-b1ab-7d0fa204c6c8,10,1545172,hydrocortisone acetate 10 % Rectal Foam,PSN
0093b694-9fcb-46ae-b1ab-7d0fa204c6c8,10,1545174,Cortifoam 10 % Rectal Foam,SY
00946db3-d6c5-4534-a870-1ec6e63eda43,9,1807513,vancomycin (as vancomycin HCl) 1 GM Injection,SY
00946db3-d6c5-4534-a870-1ec6e63eda43,9,1807516,vancomycin (as vancomycin HCl) 500 MG Injection,SY
009575f9-74e8-4a6d-9fa6-3cae72fd01c3,1,402109,fosamprenavir (as fosamprenavir calcium) 700 MG (amprenavir 600 MG) Oral Tablet,SY
009575f9-74e8-4a6d-9fa6-3cae72fd01c3,1,402110,Lexiva (as fosamprenavir calcium) 700 MG (amprenavir 600 MG) Oral Tablet,SY
0095c67b-42f3-47e6-92db-f77843727bca,3,485246,azaCITIDine 100 MG Injection,PSN
00966aac-118a-4ee5-9230-a53a3ce5142e,6,259255,atorvastatin (as atorvastatin calcium) 80 MG Oral Tablet,SY
009794ae-8199-4176-9dc6-4c5e752d845c,13,606726,esomeprazole 20 MG (as esomeprazole magnesium dihydrate 22 MG) Delayed Release Oral Capsule,SY
009797a6-5b91-42aa-ac9f-f0d2d0675624,2,860975,24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
009797a6-5b91-42aa-ac9f-f0d2d0675624,2,860981,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet,SCD
00979fb3-d70f-493d-94ca-2914cbadaa9d,4,616749,12 HR ranolazine 500 MG Extended Release Oral Tablet,SCD
00979fb3-d70f-493d-94ca-2914cbadaa9d,4,728231,12 HR ranolazine 1000 MG Extended Release Oral Tablet,SCD
0098c983-c518-4a14-8635-c7bdde7bff4f,16,200295,witch hazel 86 % Topical Solution,PSN
0098dec4-f0e5-45d5-8aa4-5d0faf9ab142,5,861769,SITagliptin 50 MG / metFORMIN HCl 1000 MG Oral Tablet,PSN
0098dec4-f0e5-45d5-8aa4-5d0faf9ab142,5,861819,SITagliptin 50 MG / metFORMIN HCl 500 MG Oral Tablet,PSN
0098dec4-f0e5-45d5-8aa4-5d0faf9ab142,5,2677162,Zituvimet 50 MG / 1000 MG Oral Tablet,PSN
0098dec4-f0e5-45d5-8aa4-5d0faf9ab142,5,2677164,Zituvimet 50 MG / 500 MG Oral Tablet,PSN
00990dec-7618-4cc8-9387-48c2cea8df1c,1,1801279,Sugar-Free cholestyramine resin 4000 MG Powder for Oral Suspension,SCD
009bef3c-e8ac-46be-b564-a2556adf0081,8,486515,NaCl 0.154 MEQ/ML Irrigation Solution,SY
009d8b89-eab9-43ba-b077-86bfa993a745,9,1738503,PARoxetine HCl 30 MG Oral Tablet,PSN
009dde4c-d944-4206-8c9f-35bc8fd92715,5,197803,ibuprofen 100 MG in 5 mL Oral Suspension,PSN
00a0961d-b9f8-4be5-8ebf-9bd024cbe029,100,687043,amphetamine aspartate 3.125 MG / amphetamine sulfate 3.125 MG / dextroamphetamine saccharate 3.125 MG / dextroamphetamine sulfate 3.125 MG Oral Tablet,SCD
00a1272e-a561-4bf4-9a45-a72db19be9dd,2,197817,indomethacin 25 MG Oral Capsule,PSN
00a17e61-0d91-41e0-9cbe-c7c0b3093f3c,11,705934,tolnaftate 0.01 MG/MG Powder Spray,SCD
00a17e61-0d91-41e0-9cbe-c7c0b3093f3c,11,705936,Tinactin 0.01 MG/MG Powder Spray,SY
00a2c2b4-b540-4acc-86b9-b4dfb4e8695b,7,616763,ethanol 0.62 ML/ML Topical Foam,SCD
00a327c6-6b86-4702-8c04-55c405c1404c,4,198603,dimenhyDRINATE 50 MG Oral Tablet,PSN
00a3e8f8-530b-4355-b959-3eaa2542eed3,2,309314,citalopram 40 MG (as citalopram HBr 49.98 MG) Oral Tablet,SY
00a4bdc2-f799-4639-8c7e-7be1ad9a1b53,7,312173,oxygen 99.5 % Gas for Inhalation,PSN
00a4fc0b-7162-455e-8ed3-56efdbbe182e,1,966222,levothyroxine sodium 0.075 MG Oral Tablet,SCD
00a4fc0b-7162-455e-8ed3-56efdbbe182e,1,966270,levothyroxine sodium 0.137 MG Oral Tablet,SCD
00a574e0-bd03-deea-9f85-b108f78982ba,22,311277,lansoprazole 30 MG Delayed Release Oral Capsule,PSN
00a574e0-bd03-deea-9f85-b108f78982ba,22,596843,lansoprazole 15 MG Delayed Release Oral Capsule,PSN
00a58373-77ab-4a46-9862-d179e17c731a,7,308907,calcium carbonate 500 MG (Ca 200 MG) Chewable Tablet,PSN
00a5aa88-e361-4ea7-8922-530c738b726e,15,1376336,prednisoLONE acetate 1 % Ophthalmic Suspension,PSN
00a5aa88-e361-4ea7-8922-530c738b726e,15,1548724,Pred Forte 1 % Ophthalmic Suspension,PSN
00a5bd5a-e5ee-4bad-b510-a4d4485485c8,22,351114,5 ML zoledronic acid 0.8 MG/ML Injection,SCD
00a746cd-5c7e-4b41-b4ac-3cfec36a5e2d,1,849431,naproxen sodium 550 MG (as naproxen 500 MG) Oral Tablet,SY
00a7dad6-0bfc-4ccc-b261-3e0004b4c659,3,308460,azithromycin 250 MG Oral Tablet,PSN
00a7dad6-0bfc-4ccc-b261-3e0004b4c659,3,749783,azithromycin 250 MG Oral Tablet 6 Count Pack,PSN
00a8327b-41f0-4498-ad13-331256b539f9,2,1049154,12 HR pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet,SCD
00aa4948-6ff6-48ed-9e45-ecbb7a65452c,1,402506,12 HR carbamazepine 400 MG Extended Release Oral Tablet,SCD
00acd9e9-b26a-4626-949e-112ecd2f27e6,3,596928,Cymbalta 20 MG (as duloxetine hydrochloride 22.4 MG) Delayed Release Oral Capsule,SY
00acf413-c5d2-4a54-9d0d-56266cbc9edc,8,198250,tetracycline HCl 250 MG Oral Capsule,PSN
00acf413-c5d2-4a54-9d0d-56266cbc9edc,8,198252,tetracycline (as tetracycline hydrochloride) 500 MG Oral Capsule,SY
00acfc04-3ad0-487e-87dd-e6e632c05b45,4,197397,benzonatate 100 MG Oral Capsule,PSN
00acfc04-3ad0-487e-87dd-e6e632c05b45,4,283417,benzonatate 200 MG Oral Capsule,PSN
00ad7bbe-cadd-4647-b74b-adfc9f2b5e94,7,200349,100 ML eptifibatide 0.75 MG/ML Injection,SCD
00ad7bbe-cadd-4647-b74b-adfc9f2b5e94,7,1736470,10 ML eptifibatide 2 MG/ML Injection,SCD
00ad7bbe-cadd-4647-b74b-adfc9f2b5e94,7,1736477,100 ML eptifibatide 2 MG/ML Injection,SCD
00add4a1-377c-4971-8924-65bb1aa25f2a,1,198335,SMX 800 MG / TMP 160 MG Oral Tablet,SY
00b1097b-5d9a-5385-e063-6394a90a5399,2,993781,APAP 300 MG / codeine phosphate 30 MG Oral Tablet,SY
00b14e55-eddf-653d-e063-6394a90a3258,1,727161,menthol 8 % Topical Cream,PSN
00b17a8e-9d38-a8d4-e063-6294a90a153e,3,312086,ondansetron 8 MG (as ondansetron HCl dihydrate 10 MG) Oral Tablet,SY
00b1c798-f5af-4536-8dc4-c60b8b2c0708,1,1098199,benzalkonium chloride 0.0013 MG/MG Topical Gel,SCD
00b235b2-a909-4628-b37c-bb02bc5bf7c6,4,349199,valsartan 80 MG Oral Tablet,PSN
00b235b2-a909-4628-b37c-bb02bc5bf7c6,4,349200,valsartan 320 MG Oral Tablet,PSN
00b235b2-a909-4628-b37c-bb02bc5bf7c6,4,349201,valsartan 160 MG Oral Tablet,PSN
00b235b2-a909-4628-b37c-bb02bc5bf7c6,4,349483,valsartan 40 MG Oral Tablet,PSN
00b266d9-ac4a-e931-e063-6294a90a6a0b,1,197885,HCTZ 12.5 MG / lisinopril 10 MG Oral Tablet,SY
00b27899-e68f-e9d9-e063-6394a90a88cb,1,197319,allopurinol 100 MG Oral Tablet,PSN
00b2aa98-dea2-90c3-e063-6294a90a35d6,1,1649988,doxycycline (as doxycycline hyclate) 100 MG Oral Capsule,SY
00b391b1-a160-441f-906b-cc864c55f1f1,1,1425407,ethanol 0.72 ML/ML Topical Spray,SCD
00b40dda-53ad-0458-e063-6394a90aa835,2,1737778,lidocaine 0.04 MG/MG Medicated Patch,SCD
00b4b5b5-7220-410c-8db2-dd940498cfc2,12,476556,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG (equivalent to tenofovir disoproxil 245 MG) Oral Tablet,SY
00b4b5b5-7220-410c-8db2-dd940498cfc2,12,639888,Truvada (emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG (equivalent to tenofovir disoproxil 245 MG)) Oral Tablet,SY
00b5de12-6ee7-400f-92da-dcdc17249328,1,904431,alendronate sodium 70 MG Oral Tablet,PSN
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562186,Azstarys (dexmethylphenidate 5.2 MG (as dexmethylphenidate hydrochloride 6 MG) / serdexmethylphenidate 26.1 MG (as serdexmethylphenidate chloride 28 MG)) Oral Capsule,SY
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562187,dexmethylphenidate 5.2 MG (as dexmethylphenidate hydrochloride 6 MG) / serdexmethylphenidate 26.1 MG (as serdexmethylphenidate chloride 28 MG) Oral Capsule,SY
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562191,dexmethylphenidate 7.8 MG (as dexmethylphenidate hydrochloride 9 MG) / serdexmethylphenidate 39.2 MG (as serdexmethylphenidate chloride 42 MG) Oral Capsule,SY
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562194,dexmethylphenidate 10.4 MG (as dexmethylphenidate hydrochloride 12 MG) / serdexmethylphenidate 52.3 MG (as serdexmethylphenidate chloride 56 MG) Oral Capsule,SY
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562199,Azstarys (dexmethylphenidate 10.4 MG (as dexmethylphenidate hydrochloride 12 MG) / serdexmethylphenidate 52.3 MG (as serdexmethylphenidate chloride 56 MG)) Oral Capsule,SY
00b5e716-5564-4bbd-acaf-df2bc45a5663,7,2562204,Azstarys (dexmethylphenidate 7.8 MG (as dexmethylphenidate hydrochloride 9 MG) / serdexmethylphenidate 39.2 MG (as serdexmethylphenidate chloride 42 MG)) Oral Capsule,SY
00b610eb-b9cc-de05-e063-6294a90aa7ca,2,485287,menthol 5.4 MG Oral Lozenge,PSN
00b6912b-d195-4d7d-8333-e9b0fa20fcc1,1,617310,atorvastatin (as atorvastatin calcium) 20 MG Oral Tablet,SY
00b7d939-06fb-3651-e063-6394a90a93b2,1,433196,menthol 2.7 MG Oral Lozenge,PSN
00b7fc71-8cf0-4c12-a479-146408f7f91b,3,204442,ibuprofen 40 MG/ML Oral Suspension,SCD
00b96109-8ece-4531-8182-f5167e9f4632,1,1372464,capsaicin 0.025 % / menthol 10 % / methyl salicylate 25 % Topical Lotion,PSN
